Customers,Number of Users,Invoice Date,Invoice #,Invoice Amount,Subscription,Account Code ,Dates of service ,Address,State,Lat,Long
Swarthmore College ,10,6/29/20,NB062920,"$1,600.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 7/1/2020 to 6/30/2021,"500 College Ave, Swarthmore, PA  19081",PA,39.906112,-75.352001
Syracuse University,800,4/7/20,NB040720A,"$1,375.00 ",3 Months,4700-0-00-00000-00-0000,3 Months Subscription 4/1/2020 to 6/30/2020,"800 University Avenue, Syracuse, NY  13210",NY,43.041453,-76.134678
Syracuse University ,400,7/2/20,NB070220,"$2,750.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 7/1/2020 to 12/31/2020,"800 University Avenue, Syracuse, NY  13210",NY,43.041453,-76.134678
Tacoma Public Schools,85,6/16/20,NB061620A,"$5,500.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 11/2/2020 to 11/30/2023,"PO Box 1357, Tacoma, WA 98401",WA,47.252981,-122.437398
TAOS Municipal School District,,8/21/18,143,$510.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/1/18 to 8/31/19,"310 Camino De La Placita Taos, NM 87571",NM,36.409388,-105.575909
TAOS Municipal School District,,9/24/19,223,$510.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/31/19 to 8/31/20,"310 Camino De La Placita Taos, NM 87571",NM,36.409388,-105.575909
Teach for America Kansas City,100,5/22/17,31,$750.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/30/17 to 6/30/18,"2000 Baltimore Ave Ste 300, Kansas City, MO 64108",MO,39.088975,-94.58516
Teach for America-Kansas City,100,6/1/16,AJ527,$750.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/1/16 to 5/31/17,"2000 Baltimore Ave Ste 300, Kansas City, MO 64108",MO,39.088975,-94.58516
"Teachers College, Columbia University",500,4/1/20,NB040120,"$1,625.00 ",3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/31/2020 to 6/30/2020,"525 W. 120th Street, New York, NY  10027",NY,40.810103,-73.960643
"Teachers College, Columbia University",350,9/11/20,NB091120L,"$5,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/11/2020 to 9/30/2021,"525 W. 120th Street, New York, NY  10027",NY,40.810103,-73.960643
"Temple University, Tyler School of Art and Architecture",70,8/13/20,NB081320B,$550.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 8/24/2020 to 12/7/2020,"210 Front Desk, Philadelphia, PA  19122",PA,39.97713,-75.13381
Tennessee Wesleyan University,125,3/26/20,NB032620C,$687.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"204 E College Street, Athens, TN  37303",TN,35.445271,-84.592593
Texas A&M University,2000,4/29/20,NB042920,"$21,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 5/5/2020 to 5/5/2021,"College Station, TX 77843",TX,30.61102,-96.35275
Texas State University,500,9/8/20,NB090820C,"$6,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/8/2020 to 8/31/2021,"College Station, TX 77843",TX,30.61102,-96.35275
The Citadel Zucker Family School of Education ,50,9/22/20,NB092220A,$125.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 12/31/2020,"2 Lee Ave., Charleston, SC  29409",SC,32.7957,-79.961416
"The Citadel, Zucker Family School of Education",100,9/1/20,NB090120M,$625.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/1/2020 to 12/31/2020,"2 Lee Ave., Charleston, SC  29409",SC,32.7957,-79.961416
The College of Wooster ,172,8/17/20,NB081720,"$1,610.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 19/8/2020 to 19/2/2021,"930 College Mall, Wooster, OH  44691",OH,40.809133,-81.936777
The State University of New York (SUNY) ,3200,3/25/20,NB032520G,"$13,920.00 ",3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"State University Plaza-Albany, NY 12246",NY,42.648054,-73.749797
The State University of New York (SUNY) ,6271,10/20/20,NB102020A,"$16,052.00 ",3 Months,4700-0-00-00000-00-0000,3 Months Subscription 8/20/2020 to 12/12/2020,"State University Plaza-Albany, NY 12246",NY,42.648054,-73.749797
The Support Network ,30,6/15/20,NB061520,"$1,800.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 7/31/2020 to 07/31/2021,"3303 Wilshire Blvd, 10th Floor, Los Angeles, CA  90010",CA,34.062015,-118.294481
The University of New Orleans,100,3/25/20,NB032520A,$625.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"3480 Bicentennial Education Building, New Orleans, LA  70148",LA,30.03503,-90.04316
The University of New Orleans,150,8/25/20,NB082520I,"$3,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/24/2020 to 8/31/2021,"3480 Bicentennial Education Building, New Orleans, LA  70148",LA,30.03503,-90.04316
The University of Southern Mississippi  ,50,6/12/20,NB061220,"$2,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/15/2020 to 06/30/2021,"118 College Dr, Hattiesburg, MS 39406",MS,31.327811,-89.332063
"The University of Tennessee, Knoxville ",300,6/23/20,NB062320,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 7/1/2020 to 6/30/2021,"337 Claxton Complex, Knoxville, TN 37996",TN,35.95354,-83.9272
The University of Texas at Tyler,100,8/25/20,NB082520G,"$1,250.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/4/2020 to 1/31/2021,"3900 University Blvd, Tyler, TX  75799",TX,32.314909,-95.254302
Thiel College,50,9/11/20,NB091120E,$500.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/10/2020 to 12/10/2020,"75 College Avenue, Greenville, PA  16125",PA,41.412636,-80.382316
Thomas College,100,9/1/20,NB090120H,$625.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 10/1/2020 to 12/31/2020,"180 W. River Road, Waterville, ME  04901",ME,44.525035,-69.664749
Troy University,400,4/9/20,NB040920E,"$5,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/8/2020 to 3/31/2021,"327 HAWKINS HALL  TROY, AL 36082",AL,31.8207,-85.98306
Troy University ,200,5/1/20,NB050120A,"$2,059.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/8/2020 to 3/31/2021,"327 HAWKINS HALL  TROY, AL 36082",AL,31.8207,-85.98306
Troy University ,200,6/26/20,NB062620A,"$2,058.80 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/8/2020 to 3/31/2021,"327 HAWKINS HALL  TROY, AL 36082",AL,31.8207,-85.98306
Tuscaloosa City Schools,1000,6/15/16,AJ533,"$13,650.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 6/3/16 to 5/31/19,"1210 21st Avenue, Tuscaloosa, AL 35401",AL,33.203634,-87.562144
UAB Regional In Service Centers,,6/15/17,41,"$50,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/14/17 to 6/30/18,"901 13th St S, Birmingham, AL 35294",AL,33.498229,-86.8073
UAB Regional In Service Centers,,3/1/19,178,"$50,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 10/1/18 to 09/30/19,"901 13th St S, Birmingham, AL 35294",AL,33.498229,-86.8073
UNC Wilmington,126,9/1/17,61,"$3,760.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/31/17 to 8/31/18,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.867764
UNC Wilmington,126,6/19/18,135,"$2,760.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8-31-18 to 8-31-19,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.867764
UNC Wilmington,200,7/24/19,208,"$3,260.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/31/19 to 8/31/20,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.867764
UNC Wilmington,700,3/17/20,NB031720,"$1,750.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2019 to 8/31/2020,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.867764
UNC Wilmington,600,9/13/20,NB091320A,"$7,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"601 S College Rd, Wilmington, NC 28403",NC,34.223991,-77.867764
Union University,100,5/1/18,122,"$3,100.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/20/18 to 4/30/19,"1155 Union Circle #305100, Denton, TX 76203",TX,33.210856,-97.147165
Union University,100,4/15/19,183,"$2,100.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/30/19 to 4/30/20,"1155 Union Circle #305100, Denton, TX 76203",TX,33.210856,-97.147165
Union University ,100,4/20/20,NB042020,"$1,600.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/30/2020 to 4/30/2021,"1155 Union Circle #305100, Denton, TX 76203",TX,33.210856,-97.147165
University of Alabama,,6/13/16,AJ532,"$50,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 05/01/2016 to 12/17/17,"1720 2nd Avenue S. EB 229, Birmingham, AL  35294-1250",AL,33.533925,-86.877531
University of Alabama,,3/19/18,102,"$50,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 10/1/17 to 9/30/18,"1720 2nd Avenue S. EB 229, Birmingham, AL  35294-1250",AL,33.533925,-86.877531
University of Alabama,,4/8/20,NB040820,"$50,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 10/1/2020 to 9/30/2021,"1720 2nd Avenue S. EB 229, Birmingham, AL  35294-1250",AL,33.533925,-86.877531
University of Arkansas,500,10/9/20,NB100920,"$3,250.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 10/7/2020 to 4/7/2021,"114 Peabody Hall, Fayetteville, AR 72701",AR,36.07554,-94.17729
University of California Berkeley,25,9/8/20,NB090820Q,$875.00 ,6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/4/2020 to 2/28/2021,"2121 Berkeley Way West, Berkeley, CA  94720",CA,37.873473,-122.267649
"University of California, Davis",173,3/30/20,NB033020,$807.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/27/2020 to 6/30/2020,"1 Shield Ave, Davis, CA 95618                 ",CA,38.539524,-121.751673
"University of California, Davis",130,6/7/20,NB050720,"$2,882.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 5/4/2020 to 4/30/2021,"1 Shield Ave, Davis, CA 95618                 ",CA,38.539524,-121.751673
"University of California, Davis",200,9/11/20,NB091120H,$875.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 10/1/2020 to 12/31/2020,"1 Shield Ave, Davis, CA 95618                 ",CA,38.539524,-121.751673
"University of California, Davis",200,12/2/20,NB120220,"$1,750.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 1/1/2021 to 6/31/2021,"1 Shield Ave, Davis, CA 95618                 ",CA,38.539524,-121.751673
"University of California, Riverside",75,11/16/18,159,"$1,750.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 11/15/18 to 11/30/19,"1315 Pierce Hall, Riverside, CA  92521",CA,33.974234,-117.327129
"University of California, Riverside ",75,11/18/19,240,"$1,250.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 12/31/19 to 12/31/20,"1315 Pierce Hall, Riverside, CA  92521",CA,33.974234,-117.327129
"University of California, Riverside ",75,6/17/20,NB061720,$500.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 12/31/2019 to 12/31/2020,"1315 Pierce Hall, Riverside, CA  92521",CA,33.974234,-117.327129
"University of California, Riverside ",75,11/4/20,NB110420A,"$2,250.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 12/31/2020 to 12/31/2021,"1315 Pierce Hall, Riverside, CA  92521",CA,33.974234,-117.327129
University of Central Arkansas,50,5/15/19,186,"$1,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 5/13/19 to 5/31/19,"201 Donaghey Avenue, Conway, AR  72035",AR,35.079817,-92.455656
University of Central Arkansas,50,8/6/20,NB080620B,"$1,000.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/15/2020 to 9/30/2021,"201 Donaghey Avenue, Conway, AR  72035",AR,35.079817,-92.455656
University of Central Oklahoma,134,9/11/20,NB091120K,$700.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/10/2020 to 12/10/2020,"100 N. University Dr., Edmond, OK  73034",OK,35.655193,-97.471413
University of Detroit Mercy Lib,100,6/10/16,AJ531,$750.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/1/16 to 5/31/17,"4001 W McNichols Rd, Detroit, MI 48221",MI,42.41484,-83.137876
University of Detroit Mercy Lib,100,5/8/17,24,$750.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/1/17 to 5/31/17,"4001 W McNichols Rd, Detroit, MI 48221",MI,42.41484,-83.137876
University of Georgia        ,300,9/21/20,NB092120D,"$4,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/18/2020 to 9/30/2021,"Athens, GA 30602",GA,33.945302,-83.374948
University of Guam,50,3/26/20,NB032620B,$250.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/25/2020 to 6/30/2020,"205A Luna Ave., Agana Heights, GU 96910",GU,13.469559,144.743881
University of Hawaii at Manoa,20,3/30/20,NB033020A,$425.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 3/30/2020 to 6/30/2020,"1776 University Avenue, Everly 121, Honolulu, HI  96822",HI,21.297989,-157.822518
University of Hawaii at Manoa,153,8/20/20,NB082020,"$3,030.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/19/2020 to 8/31/2021,"1776 University Avenue, Everly 121, Honolulu, HI  96822",HI,21.297989,-157.822518
University of Holy Cross (LA),75,6/7/17,35,"$4,500.00 ",2 Years,4700-0-00-00000-00-0000,2 Years Subscription 6/30/17 to 6/30/19,"4123 Woodland Drive, New Orleans, LA 70131",LA,29.912261,-89.995129
University of Illinois at Urbana-Champaign,98,9/8/20,NB090820I,"$2,480.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/4/2020 to 8/31/2021,"1310 Sixth Street, Champaign, IL  61820",IL,40.102105,-88.229667
University of Illinois Springfield ,75,7/10/20,NB071020,"$2,250.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 7/10/2020 to 6/30/2021,"One University Plaza, Springfield IL  62703",IL,39.729471,-89.616833
University of Kentucky,250,1/12/16,AJ511,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription01/06/16 to 06/30/17,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014,-84.396001
University of Kentucky,200,5/11/16,AJ522,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 5/10/16 to 6/30/2017,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014,-84.396001
University of Kentucky,200,5/17/17,30,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/30/17 to 6/30/18,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014,-84.396001
University of Kentucky,200,6/8/18,137,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6-30-18 to 6/30/19,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014,-84.396001
University of Kentucky Libraries,200,6/1/20,NB060120,"$4,800.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 6/1/2020 to 05/31/2023,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014,-84.396001
"University of Kentucky, IHE ",50,9/13/20,NB091320H,$500.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014,-84.396001
"University of Kentucky, IHE Special Education Consortium ",200,7/23/20,NB072320B,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"129 Taylor Education Bldg, Lexington, KY 40506",KY,37.986014,-84.396001
University of La Verne ,550,7/27/20,NB072720,"$7,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 7/26/2020 to 7/31/2021,"1950 3rd St., La Verne, CA  91750",CA,34.100836,-117.77346
University of Louisiana at Lafayette,200,9/12/20,NB091220B,$875.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/8/2020 to 11/8/2020,"P.O. Box 43519, Lafayette, LA  70507",LA,30.284753,-92.025255
University of Louisiana at Monroe,25,9/27/17,68,"$1,750.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/17 to 9/30/18,"700 University Avenue, Monroe, LA 72109           ",LA,32.527899,-92.074492
University of Louisiana at Monroe ,150,6/2/20,NB060220,"$2,250.00 ",3 Months,4700-0-00-00000-00-0000,3 Months Subscription 7/1/2020 to 09/30/2020,"700 University Avenue, Monroe, LA 72109           ",LA,32.527899,-92.074492
University of Louisville ,300,10/16/20,NB101620A,"$4,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 10/6/2020 to 10/5/2021,"1905 South 1st Street, Louisville, KY 40292",KY,38.219491,-85.757346
University of Lynchburg,60,7/31/20,NB073120,$525.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 8/12/2020 to 11/20/2020,"1501 Lakeside Drive, Lynchburg, VA  24501",VA,37.399234,-79.184348
University of Lynchburg,95,8/11/20,NB081120B,$237.50 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 8/12/2020 to 11/20/2020,"1501 Lakeside Drive, Lynchburg, VA  24501",VA,37.399234,-79.184348
University of Maryland Baltimore County,100,9/30/20,NB093020,"$2,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"Baltimore, MD 21250                  ",MD,39.260736,-76.713095
University of Maryland College of Education,200,9/15/20,NB091520,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/14/2020 to 9/30/2021,"3942 Campus Dr, College Park, MD 20742",MD,38.986456,-76.947306
University of Maryland College of Education ,97,7/30/20,NB073020B,"$1,470.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/8/2020 to 7/31/2021,"3942 Campus Dr, College Park, MD 20742",MD,38.986456,-76.947306
University of Maryland College of Education ,13,9/17/20,NB071720D,$130.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/8/2020 to 7/31/2021,"3942 Campus Dr, College Park, MD 20742",MD,38.986456,-76.947306
University of Maryland College of Education ,50,10/1/20,NB100120C,$500.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/30/2020 to 9/30/2021,"3942 Campus Dr, College Park, MD 20742",MD,38.986456,-76.947306
University of Michigan-Dearborn ,30,10/7/20,NB100820A,$450.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 10/2/2020 to 12/31/2020,"4901 Evergreen-FCS 2nd Floor, Dearborn, MI 48128",MI,42.318754,-83.232658
University of Minnesota Duluth,359,9/8/20,NB090820F,"$5,090.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"1208 Ordean CT., Bohannon Hall, Duluth, MN  55812",MN,46.81891,-92.084361
University of Mississippi,100,10/31/16,AJ554,"$7,350.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 9/1/17 to 8/31/20,"850 Insight Park Avenue, University ,MS 38677",MS,34.358185,-89.548378
University of Missouri Kansas City,,6/1/18,134,"$5,000.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 11/30/19 to 11/30/22,"5000 Holmes St, Kansas City, MO 64110",MO,39.033781,-94.577827
University of Missouri Kansas City,,11/30/16,2,"$7,500.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 11/29/16 to 11/30/17,"5000 Holmes St, Kansas City, MO 64110",MO,39.033781,-94.577827
University of Montevallo,150,8/19/20,NB081920E,"$1,500.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/1/2020 to 3/31/2021,"Montevallo, AL 35118                  ",AL,33.099384,-86.864512
University of Montevallo ,150,9/22/20,NB092220,$750.00 ,6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/1/2020 to 03/31/2021,"Montevallo, AL 35118                  ",AL,33.099384,-86.864512
University of NC Charlotte,500,5/9/17,25,"$15,750.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 5/8/17 to 4/30/17,"9201 University City Blvd, Charlotte, NC 28223",NC,35.306152,-80.734562
University of NC Greensboro,200,3/24/16,AJ515,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 3/22/16 to 3/31/17,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of NC Greensboro,1000,7/25/16,AJ538,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 7/25/16 to 7/31/17,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of NC Greensboro,200,8/23/18,145,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 7/31/18 to 7/31/19,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of NC Greensboro,50,9/9/19,215,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/6/19 to 8/31/20,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of NC Greensboro,200,8/25/20,NB082520D,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/31/2020 to 8/31/2021,"1400 Spring Garden St, Greensboro, NC 27412",NC,36.065616,-79.81305
University of New Mexico,50,8/17/20,NB081720B,"$2,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/24/2020 to 8/31/2021,"1 University of New Mexico, Albuquerque, NM  87131",NM,35.083789,-106.620276
University of North Alabama,200,5/6/20,NB050620,$500.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 4/8/2020 to 6/30/2020,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama,350,8/25/20,NB082520K,"$1,750.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 7/10/2020 to 1/10/2021,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama,50,9/13/20,NB091320B,$250.00 ,6 Months,4700-0-00-00000-00-0000,6 Months Subscription 07/10/2020 to 01/10/2021,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama ,200,4/15/20,NB041520G,$500.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 4/8/2020 to 6/30/2020,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Alabama ,250,7/30/20,NB073020,"$2,000.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 7/10/2020 to 1/10/2021,"Box 5046, Florence, AL  35632",AL,34.8933,-87.63739
University of North Carolina,75,10/11/17,74,"$1,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/1/2017 to 8/31/18,"412G Poe Hall, Box 7801, Raleigh, NC 27695",NC,35.803142,-78.678261
University of North Carolina Chapel Hill,75,7/31/20,NB073120C,"$2,250.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 8/1/2020 to 7/31/2021,"3500 Peabody Hall, Chapel Hill, NC 27599",NC,35.965663,-79.054063
University of North Carolina Charlotte,500,4/21/20,NB042120A,"$5,250.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/30/2020 to 4/30/2021,"9201 University City Blvd., Charlotte, NC 28223",NC,35.306152,-80.734562
University of North Carolina Charlotte,150,6/2/20,NB060220B,$375.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/15/2020 to 12/15/2020,"9201 University City Blvd., Charlotte, NC 28223",NC,35.306152,-80.734562
University of North Colorado,75,6/11/20,NB061120B,"$5,252.00 ",3 Years,4700-0-00-00000-00-0000,3 Years Subscription 7/1/2020 to 06/30/2023,"501 20th Street, Campus Box 39, Greeley, CO  80639",CO,40.406378,-104.68532
University of North Dakota,106,8/19/20,NB081920C,"$1,280.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 8/19/2020 to 2/19/2021,"231 Centennial Drive, Grand Forks, ND  58202-7189",ND,47.92019,-97.07046
University of North Dakota,106,11/19/20,NB111920,$624.00,3 Months,4700-0-00-00000-00-0000,3 Mo Subscription 2/20/2021 to 5/31/2021,"231 Centennial Drive, Grand Forks, ND  58202-7189",ND,47.92019,-97.07046
University of North Florida ,130,9/24/20,NB092420D,"$1,400.00 ",6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/9/2020 to 03/9/2021,"1 UNF Drive, Jacksonville, FL  32224",FL,30.264713,-81.507903
University of North Florida ,15,10/16/20,NB101620C,$75.00 ,6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/9/2020 to 3/9/2021,"1 UNF Drive, Jacksonville, FL  32224",FL,30.264713,-81.507903
University of North Florida ,20,10/23/20,NB102320,$100.00 ,6 Months,4700-0-00-00000-00-0000,6 Months Subscription 9/9/2020 to 3/9/2021,"1 UNF Drive, Jacksonville, FL  32224",FL,30.264713,-81.507903
University of North Georgia,135,6/4/19,195,"$1,950.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 6/3/19 to 5/31/20,"Aderhold Hall, Athens, GA 30602",GA,33.94177,-83.372991
University of North Georgia,41,4/8/20,NB040820B,"$1,900.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 5/31/2020 to 5/31/2021,"Aderhold Hall, Athens, GA 30602",GA,33.94177,-83.372991
University of North Georgia ,60,4/9/20,NB040920,"$2,100.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 4/9/2020 to 3/31/2021,"Aderhold Hall, Athens, GA 30602",GA,33.94177,-83.372991
University of North Texas ,150,10/2/20,NB100220,"$3,000.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 10/2/2020 to 9/30/2021,"1155 Union Circle #305100, Denton, TX 76203",TX,33.210856,-97.147165
University of Pacific,,3/20/17,11,$750.00 ,1 Year,4700-0-00-00000-00-0000,1 Year Subscription 3/17/17 to 3/31/18,"3601 Pacific Avenue, Stockton, CA 95211",CA,37.981067,-121.308951
University of Phoenix Inc.,1000,10/11/17,73,"$12,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/1/2017 to 8/31/18,"4035 S Riverpoint Pkwy, Phoenix, AZ 85040",AZ,33.411341,-112.01269
University of Portland,25,1/17/18,96,"$2,750.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 1/17/18 to 1/31/19,"1900 SW Fourth Avenue, Portland, OR  97201",OR,45.510138,-122.680312
University of Rhode Island (School of Education),150,9/12/20,NB091220,$750.00 ,3 Months,4700-0-00-00000-00-0000,3 Months Subscription 9/14/2020 to 12/14/2020,"45 Upper College Rd, Kingston, RI 02881",RI,41.483693,-71.525506
University of Rhode Island (School of Education),200,9/12/20,NB091220A,"$3,500.00 ",1 Year,4700-0-00-00000-00-0000,1 Year Subscription 9/14/2020 to 9/30/2021,"45 Upper College Rd, Kingston, RI 02881",RI,41.483693,-71.525506
